,Requested_artist,Suggested_artist,Match_strength
1832,212.0,863.0,0.15492957746478872
76,212.0,735.0,0.14018691588785046
430,212.0,718.0,0.1375
1987,212.0,630.0,0.11764705882352941
565,212.0,222.0,0.10843373493975904
9804,213.0,7222.0,0.5
9198,213.0,7217.0,0.5
7679,213.0,7208.0,0.5
7323,213.0,7204.0,0.5
9076,213.0,7215.0,0.5
4782,214.0,218.0,0.3333333333333333
4439,214.0,201.0,0.3333333333333333
7076,214.0,213.0,0.3333333333333333
3702,214.0,216.0,0.25
1022,214.0,194.0,0.2
3866,215.0,4366.0,0.125
561,215.0,2531.0,0.11764705882352941
1907,215.0,3405.0,0.1111111111111111
1244,215.0,609.0,0.10526315789473684
220,215.0,506.0,0.10204081632653061
8921,216.0,16780.0,0.3333333333333333
5257,216.0,16778.0,0.3333333333333333
5925,216.0,3251.0,0.3333333333333333
4200,216.0,126.0,0.3333333333333333
8902,216.0,16779.0,0.3333333333333333
61,217.0,195.0,0.15
772,217.0,225.0,0.14583333333333334
815,217.0,199.0,0.1388888888888889
438,217.0,622.0,0.13513513513513514
68,217.0,229.0,0.1318181818181818
8890,218.0,10611.0,0.5
3869,218.0,10609.0,0.5
3313,218.0,10384.0,0.5
4439,218.0,201.0,0.3333333333333333
4796,218.0,3260.0,0.3333333333333333
3431,219.0,6297.0,0.2222222222222222
1386,219.0,2640.0,0.18181818181818182
4601,219.0,3666.0,0.18181818181818182
2295,219.0,7147.0,0.16666666666666666
8837,219.0,13310.0,0.125
108,220.0,234.0,0.13978494623655913
372,220.0,198.0,0.1242603550295858
47,220.0,982.0,0.11320754716981132
110,220.0,1406.0,0.1111111111111111
8,220.0,707.0,0.10952380952380952
4218,221.0,9823.0,0.125
380,221.0,182.0,0.1111111111111111
442,221.0,533.0,0.10084033613445378
565,221.0,222.0,0.1
268,221.0,203.0,0.09333333333333334
62,222.0,195.0,0.14035087719298245
283,222.0,3258.0,0.1320754716981132
815,222.0,199.0,0.12871287128712872
2883,222.0,211.0,0.10869565217391304
43,222.0,212.0,0.10843373493975904
1507,223.0,3670.0,0.16666666666666666
2198,223.0,1958.0,0.125
919,223.0,4369.0,0.10526315789473684
3857,223.0,200.0,0.10526315789473684
1480,223.0,2415.0,0.1
5943,224.0,1065.0,1.0
10221,224.0,3825.0,1.0
4010,224.0,16661.0,1.0
7496,224.0,12707.0,0.5
2733,224.0,3800.0,0.5
199,225.0,424.0,0.20253164556962025
815,225.0,199.0,0.19230769230769232
69,225.0,229.0,0.18226600985221675
290,225.0,228.0,0.1569767441860465
25,225.0,207.0,0.15492957746478872
198,226.0,424.0,0.14935064935064934
441,226.0,1131.0,0.14130434782608695
234,226.0,233.0,0.1386861313868613
772,226.0,225.0,0.1349206349206349
179,226.0,436.0,0.13043478260869565
24,227.0,207.0,0.2009685230024213
77,227.0,154.0,0.1987704918032787
122,227.0,163.0,0.1926829268292683
196,227.0,190.0,0.1649048625792812
198,227.0,424.0,0.16094986807387862
25,228.0,207.0,0.18442622950819673
69,228.0,229.0,0.17916666666666667
199,228.0,424.0,0.165
772,228.0,225.0,0.1569767441860465
42,228.0,1400.0,0.14792899408284024
198,229.0,424.0,0.23423423423423423
17,229.0,65.0,0.22887323943661972
25,229.0,207.0,0.22676579925650558
196,229.0,190.0,0.2222222222222222
442,229.0,533.0,0.2
108,230.0,234.0,0.1218274111675127
263,230.0,412.0,0.12048192771084337
47,230.0,982.0,0.12048192771084337
313,230.0,540.0,0.11392405063291139
118,230.0,209.0,0.1111111111111111
1591,231.0,3693.0,0.18518518518518517
8148,231.0,121.0,0.13333333333333333
2776,231.0,8649.0,0.125
5229,231.0,7742.0,0.11764705882352941
382,231.0,444.0,0.11428571428571428
7154,232.0,6417.0,1.0
5973,232.0,13053.0,0.5
8224,232.0,14096.0,0.5
4508,232.0,11589.0,0.5
52,232.0,6410.0,0.25
61,233.0,226.0,0.1386861313868613
198,233.0,512.0,0.1271186440677966
441,233.0,1131.0,0.11965811965811966
644,233.0,7.0,0.11510791366906475
217,233.0,517.0,0.11290322580645161
47,234.0,982.0,0.1761006289308176
8,234.0,707.0,0.15714285714285714
651,234.0,1513.0,0.152317880794702
59,234.0,1412.0,0.14507772020725387
266,234.0,220.0,0.13978494623655913
2068,235.0,1164.0,0.15
5100,235.0,9824.0,0.14285714285714285
9673,235.0,9826.0,0.14285714285714285
2568,235.0,2629.0,0.12
1383,235.0,6728.0,0.11764705882352941
4601,236.0,3666.0,0.2
1633,236.0,2402.0,0.15384615384615385
2900,236.0,5549.0,0.14285714285714285
4679,236.0,13668.0,0.14285714285714285
9670,236.0,15100.0,0.14285714285714285
6872,237.0,6187.0,0.21428571428571427
3877,237.0,1990.0,0.13636363636363635
4200,237.0,126.0,0.11764705882352941
1591,237.0,3693.0,0.10714285714285714
3593,237.0,8656.0,0.1
548,238.0,81.0,0.17582417582417584
2184,238.0,2605.0,0.17142857142857143
1188,238.0,1787.0,0.15
1139,238.0,53.0,0.14457831325301204
53,238.0,748.0,0.1326530612244898
3,239.0,4566.0,0.3157894736842105
3884,239.0,322.0,0.25
3163,239.0,262.0,0.23529411764705882
7000,239.0,3314.0,0.23076923076923078
1643,239.0,8081.0,0.23076923076923078
9084,240.0,274.0,0.5
1341,240.0,244.0,0.5
2882,240.0,10806.0,0.5
1245,240.0,243.0,0.5
5623,240.0,259.0,0.5
4636,241.0,287.0,0.2727272727272727
9085,241.0,272.0,0.2222222222222222
1280,241.0,9907.0,0.2222222222222222
3314,241.0,6375.0,0.2222222222222222
2863,241.0,252.0,0.2222222222222222
1245,242.0,243.0,1.0
4368,242.0,255.0,1.0
4369,242.0,254.0,1.0
6484,242.0,264.0,1.0
9084,242.0,274.0,1.0
9084,243.0,274.0,1.0
4369,243.0,254.0,1.0
1032,243.0,242.0,1.0
6484,243.0,264.0,1.0
1341,243.0,244.0,1.0
1246,244.0,243.0,1.0
1032,244.0,242.0,1.0
4368,244.0,255.0,1.0
6484,244.0,264.0,1.0
4369,244.0,254.0,1.0
1463,245.0,8121.0,0.17647058823529413
2808,245.0,9598.0,0.125
2315,245.0,9596.0,0.125
3412,245.0,2609.0,0.1111111111111111
310,245.0,267.0,0.10714285714285714
4300,246.0,1761.0,0.21428571428571427
6960,246.0,2184.0,0.18181818181818182
3841,246.0,1135.0,0.16666666666666666
4258,246.0,261.0,0.15789473684210525
2222,246.0,270.0,0.14285714285714285
2046,247.0,260.0,0.5
3378,247.0,269.0,0.5
1881,247.0,273.0,0.4
1246,247.0,243.0,0.3333333333333333
1826,247.0,1841.0,0.3333333333333333
5154,248.0,2909.0,0.6666666666666666
1371,248.0,2913.0,0.5
2860,248.0,249.0,0.42857142857142855
5674,248.0,2912.0,0.3333333333333333
8054,248.0,2918.0,0.3333333333333333
2374,249.0,248.0,0.42857142857142855
310,249.0,267.0,0.375
647,249.0,2921.0,0.3076923076923077
5154,249.0,2909.0,0.2857142857142857
1264,249.0,6389.0,0.25
2276,250.0,6470.0,0.10526315789473684
719,250.0,240.0,0.10526315789473684
95,250.0,3746.0,0.1
2431,250.0,3131.0,0.1
1669,250.0,3147.0,0.1
216,251.0,479.0,0.14285714285714285
2046,251.0,260.0,0.13333333333333333
718,251.0,239.0,0.13043478260869565
2880,251.0,263.0,0.125
2118,251.0,6376.0,0.125
9085,252.0,272.0,1.0
3378,252.0,269.0,0.6666666666666666
1881,252.0,273.0,0.5
4256,252.0,11068.0,0.5
4909,252.0,11072.0,0.5
5593,253.0,2783.0,0.2
6484,253.0,264.0,0.14285714285714285
9366,253.0,4978.0,0.14285714285714285
8287,253.0,2053.0,0.14285714285714285
8338,253.0,4975.0,0.14285714285714285
9084,254.0,274.0,1.0
6484,254.0,264.0,1.0
1246,254.0,243.0,1.0
1032,254.0,242.0,1.0
1342,254.0,244.0,1.0
9084,255.0,274.0,1.0
6484,255.0,264.0,1.0
1246,255.0,243.0,1.0
1032,255.0,242.0,1.0
1342,255.0,244.0,1.0
8772,256.0,10604.0,0.3333333333333333
4370,256.0,254.0,0.3333333333333333
4369,256.0,255.0,0.3333333333333333
9104,256.0,11469.0,0.3333333333333333
1246,256.0,243.0,0.3333333333333333
79,257.0,295.0,0.26141078838174275
53,257.0,292.0,0.2533783783783784
627,257.0,294.0,0.24113475177304963
120,257.0,288.0,0.21574344023323616
4,257.0,289.0,0.2141119221411192
2117,258.0,6376.0,0.2857142857142857
5604,258.0,10988.0,0.2
9690,258.0,8188.0,0.2
9992,258.0,13764.0,0.2
4369,258.0,254.0,0.2
9084,259.0,274.0,1.0
6484,259.0,264.0,1.0
1246,259.0,243.0,1.0
1032,259.0,242.0,1.0
1342,259.0,244.0,1.0
3378,260.0,269.0,0.5
2156,260.0,247.0,0.5
2132,260.0,11070.0,0.5
1881,260.0,273.0,0.4
6485,260.0,12270.0,0.3333333333333333
1025,261.0,11764.0,0.23076923076923078
2223,261.0,270.0,0.2
1806,261.0,1768.0,0.17647058823529413
6269,261.0,11763.0,0.16666666666666666
1393,261.0,1764.0,0.16666666666666666
4636,262.0,287.0,0.2727272727272727
481,262.0,279.0,0.26666666666666666
2964,262.0,6562.0,0.25
718,262.0,239.0,0.23529411764705882
3090,262.0,2220.0,0.23076923076923078
5525,263.0,18359.0,0.25
2670,263.0,18357.0,0.25
5724,263.0,10145.0,0.25
8503,263.0,633.0,0.25
3159,263.0,10891.0,0.25
1342,264.0,244.0,1.0
1246,264.0,243.0,1.0
5624,264.0,259.0,1.0
1032,264.0,242.0,1.0
9084,264.0,274.0,1.0
47,265.0,257.0,0.15384615384615385
627,265.0,294.0,0.12048192771084337
88,265.0,285.0,0.11764705882352941
37,265.0,2044.0,0.10204081632653061
169,265.0,310.0,0.10126582278481013
2222,266.0,270.0,0.3
1025,266.0,11764.0,0.2222222222222222
8249,266.0,11207.0,0.14285714285714285
2022,266.0,16690.0,0.14285714285714285
1246,266.0,243.0,0.14285714285714285
2860,267.0,249.0,0.375
2407,267.0,1636.0,0.3125
3264,267.0,2252.0,0.2631578947368421
3203,267.0,1613.0,0.24242424242424243
1845,267.0,2923.0,0.24
9084,268.0,274.0,0.5
1246,268.0,243.0,0.5
5624,268.0,259.0,0.5
1342,268.0,244.0,0.5
6484,268.0,264.0,0.5
1881,269.0,273.0,0.75
1589,269.0,6384.0,0.6666666666666666
2864,269.0,252.0,0.6666666666666666
4697,269.0,11071.0,0.6666666666666666
3086,269.0,11066.0,0.6666666666666666
1375,270.0,266.0,0.3
1873,270.0,1756.0,0.2857142857142857
1393,270.0,1764.0,0.25
1025,270.0,11764.0,0.25
624,270.0,5790.0,0.2222222222222222
5418,271.0,2931.0,0.3333333333333333
5811,271.0,9912.0,0.2222222222222222
1956,271.0,1952.0,0.21428571428571427
310,271.0,267.0,0.2
4910,271.0,11753.0,0.2
2864,272.0,252.0,1.0
3379,272.0,269.0,0.6666666666666666
6485,272.0,264.0,0.5
4369,272.0,255.0,0.5
2302,272.0,11065.0,0.5
2208,273.0,11067.0,0.75
3378,273.0,269.0,0.75
1223,273.0,11069.0,0.75
3155,273.0,1544.0,0.6
1300,273.0,10608.0,0.6
5624,274.0,259.0,1.0
4369,274.0,255.0,1.0
6485,274.0,264.0,1.0
4370,274.0,254.0,1.0
1342,274.0,244.0,1.0
4768,276.0,1618.0,0.4
5073,276.0,1621.0,0.4
4038,276.0,4585.0,0.4
1430,276.0,1611.0,0.3333333333333333
966,276.0,2698.0,0.3333333333333333
2689,278.0,1641.0,0.25
319,278.0,2179.0,0.20833333333333334
310,278.0,267.0,0.2
3203,278.0,1613.0,0.17142857142857143
1271,278.0,2906.0,0.16666666666666666
3,279.0,4566.0,0.35294117647058826
3163,279.0,262.0,0.26666666666666666
2963,279.0,6562.0,0.23076923076923078
3015,279.0,1935.0,0.18181818181818182
3180,279.0,3500.0,0.16666666666666666
1163,282.0,13296.0,0.5
3452,282.0,1872.0,0.5
2196,282.0,3909.0,0.3333333333333333
3645,282.0,2976.0,0.25
3828,282.0,13303.0,0.25
7673,283.0,3376.0,0.21428571428571427
4867,283.0,1763.0,0.1875
4112,283.0,3332.0,0.1875
6744,283.0,3380.0,0.15384615384615385
9680,283.0,3383.0,0.15384615384615385
221,285.0,299.0,0.2
48,285.0,257.0,0.18796992481203006
1610,285.0,465.0,0.16071428571428573
1215,285.0,314.0,0.14754098360655737
3,285.0,4566.0,0.14583333333333334
4502,286.0,5340.0,0.5
3148,286.0,5334.0,0.5
3094,286.0,9836.0,0.5
3102,286.0,2796.0,0.5
3714,286.0,5336.0,0.5
6469,287.0,10989.0,0.4
3315,287.0,6375.0,0.4
2968,287.0,6374.0,0.2857142857142857
857,287.0,241.0,0.2727272727272727
3164,287.0,262.0,0.2727272727272727
4,288.0,289.0,0.5099337748344371
19,288.0,89.0,0.4618556701030928
137,288.0,300.0,0.4307692307692308
54,288.0,292.0,0.41836734693877553
80,288.0,295.0,0.39714285714285713
120,289.0,288.0,0.5099337748344371
18,289.0,89.0,0.4868421052631579
53,289.0,292.0,0.463302752293578
137,289.0,300.0,0.40043763676148797
87,289.0,466.0,0.33569739952718675
628,290.0,294.0,0.20833333333333334
399,290.0,291.0,0.1588785046728972
818,290.0,305.0,0.125
1288,290.0,682.0,0.12121212121212122
1615,290.0,326.0,0.10810810810810811
57,291.0,318.0,0.2076923076923077
67,291.0,344.0,0.19576719576719576
1084,291.0,302.0,0.18902439024390244
54,291.0,292.0,0.1858108108108108
122,291.0,333.0,0.18518518518518517
4,292.0,289.0,0.463302752293578
120,292.0,288.0,0.41836734693877553
19,292.0,89.0,0.3558282208588957
79,292.0,295.0,0.3465045592705167
137,292.0,300.0,0.29620253164556964
399,293.0,291.0,0.1694915254237288
57,293.0,318.0,0.15730337078651685
122,293.0,333.0,0.13043478260869565
898,293.0,1684.0,0.12962962962962962
1611,293.0,465.0,0.1206896551724138
48,294.0,257.0,0.24113475177304963
1276,294.0,290.0,0.20833333333333334
399,294.0,291.0,0.183206106870229
80,294.0,295.0,0.18181818181818182
222,294.0,299.0,0.18018018018018017
120,295.0,288.0,0.39714285714285713
54,295.0,292.0,0.3465045592705167
4,295.0,289.0,0.32790697674418606
19,295.0,89.0,0.29004329004329005
48,295.0,257.0,0.26141078838174275
60,296.0,906.0,0.3333333333333333
1523,296.0,323.0,0.24
3097,296.0,350.0,0.12121212121212122
1909,296.0,352.0,0.1206896551724138
628,296.0,294.0,0.11392405063291139
3753,297.0,9399.0,0.125
9227,297.0,14512.0,0.125
8947,297.0,4489.0,0.125
3871,297.0,6614.0,0.125
4489,297.0,4487.0,0.125
485,298.0,3200.0,0.1650485436893204
215,298.0,903.0,0.12056737588652482
1085,298.0,302.0,0.11976047904191617
138,298.0,300.0,0.11650485436893204
22,298.0,55.0,0.11267605633802817
48,299.0,257.0,0.2129032258064516
89,299.0,285.0,0.2
80,299.0,295.0,0.19815668202764977
170,299.0,310.0,0.19047619047619047
54,299.0,292.0,0.18050541516245489
121,300.0,288.0,0.4307692307692308
19,300.0,89.0,0.4088983050847458
4,300.0,289.0,0.40043763676148797
88,300.0,466.0,0.3761755485893417
54,300.0,292.0,0.29620253164556964
48,301.0,257.0,0.17777777777777778
2586,301.0,251.0,0.11764705882352941
1160,301.0,97.0,0.1111111111111111
4414,301.0,1936.0,0.10869565217391304
80,301.0,295.0,0.10526315789473684
138,302.0,300.0,0.19463087248322147
399,302.0,291.0,0.18902439024390244
54,302.0,292.0,0.18791946308724833
121,302.0,288.0,0.18694362017804153
76,302.0,701.0,0.1619047619047619
380,304.0,456.0,0.19047619047619047
1957,304.0,1602.0,0.13793103448275862
616,304.0,2977.0,0.1282051282051282
2412,304.0,311.0,0.10256410256410256
1661,304.0,191.0,0.09803921568627451
1615,305.0,326.0,0.16666666666666666
6319,305.0,2082.0,0.125
1319,305.0,2852.0,0.125
8887,305.0,4619.0,0.125
4489,305.0,4487.0,0.125
121,306.0,288.0,0.2118380062305296
88,306.0,466.0,0.1894273127753304
138,306.0,300.0,0.18556701030927836
80,306.0,295.0,0.17446808510638298
2207,306.0,328.0,0.1651376146788991
7788,307.0,3756.0,0.25
9155,307.0,5002.0,0.25
3798,307.0,11955.0,0.2
483,307.0,1685.0,0.2
5138,307.0,6006.0,0.16666666666666666
2278,308.0,317.0,0.2222222222222222
514,308.0,1451.0,0.1875
5819,308.0,6691.0,0.14285714285714285
2544,308.0,18622.0,0.14285714285714285
9624,308.0,7393.0,0.14285714285714285
3,309.0,4566.0,0.1875
1253,309.0,312.0,0.18181818181818182
2279,309.0,317.0,0.16666666666666666
8390,309.0,5957.0,0.16666666666666666
8103,309.0,4567.0,0.16666666666666666
221,310.0,299.0,0.19047619047619047
80,310.0,295.0,0.14218009478672985
121,310.0,288.0,0.1382636655948553
213,310.0,329.0,0.1375
627,310.0,294.0,0.13131313131313133
399,311.0,291.0,0.12871287128712872
2049,311.0,342.0,0.125
601,311.0,908.0,0.12121212121212122
628,311.0,294.0,0.11594202898550725
1850,311.0,1458.0,0.1111111111111111
3127,312.0,8072.0,0.2857142857142857
2961,312.0,4696.0,0.25
6978,312.0,4713.0,0.25
7000,312.0,3314.0,0.2222222222222222
1643,312.0,8081.0,0.2222222222222222
1320,313.0,2852.0,0.5
4086,313.0,3319.0,0.2857142857142857
4621,313.0,3320.0,0.25
2574,313.0,1511.0,0.16666666666666666
2906,313.0,5958.0,0.16666666666666666
3884,314.0,322.0,0.2413793103448276
640,314.0,332.0,0.2222222222222222
3,314.0,4566.0,0.20588235294117646
718,314.0,239.0,0.17647058823529413
2963,314.0,6562.0,0.1724137931034483
8619,315.0,1050.0,0.5
6408,315.0,13547.0,0.5
7280,315.0,1049.0,0.5
9023,315.0,1051.0,0.25
3144,315.0,521.0,0.25
399,316.0,291.0,0.10526315789473684
633,316.0,1505.0,0.10526315789473684
478,316.0,961.0,0.0975609756097561
805,316.0,689.0,0.0975609756097561
1084,316.0,302.0,0.0948905109489051
3,317.0,4566.0,0.2727272727272727
2963,317.0,6562.0,0.23529411764705882
579,317.0,308.0,0.2222222222222222
2961,317.0,4696.0,0.2
3163,317.0,262.0,0.2
65,318.0,325.0,0.20952380952380953
398,318.0,291.0,0.2076923076923077
165,318.0,523.0,0.20689655172413793
1656,318.0,293.0,0.15730337078651685
34,318.0,681.0,0.15384615384615385
214,320.0,329.0,0.16666666666666666
1740,320.0,327.0,0.14285714285714285
3884,320.0,322.0,0.13043478260869565
170,320.0,310.0,0.12698412698412698
1216,320.0,314.0,0.12195121951219512
34,321.0,681.0,0.2361111111111111
3358,321.0,1453.0,0.17647058823529413
96,321.0,458.0,0.1724137931034483
600,321.0,908.0,0.16666666666666666
4755,321.0,1054.0,0.15625
718,322.0,239.0,0.25
1216,322.0,314.0,0.2413793103448276
3,322.0,4566.0,0.23529411764705882
3164,322.0,262.0,0.21428571428571427
5403,322.0,5988.0,0.18181818181818182
1035,323.0,296.0,0.24
60,323.0,906.0,0.23076923076923078
1909,323.0,352.0,0.1896551724137931
1235,323.0,535.0,0.11764705882352941
5068,323.0,915.0,0.10810810810810811
1964,324.0,1043.0,0.12280701754385964
247,324.0,687.0,0.09523809523809523
2530,324.0,693.0,0.09302325581395349
629,324.0,680.0,0.08571428571428572
206,324.0,1246.0,0.08433734939759036
45,325.0,461.0,0.23668639053254437
57,325.0,318.0,0.20952380952380953
452,325.0,686.0,0.20952380952380953
398,325.0,291.0,0.18248175182481752
34,325.0,681.0,0.1792452830188679
3013,326.0,1580.0,0.17647058823529413
818,326.0,305.0,0.16666666666666666
6416,326.0,4488.0,0.15384615384615385
1277,326.0,290.0,0.10810810810810811
2412,326.0,311.0,0.10714285714285714
2408,327.0,484.0,0.2
2687,327.0,4562.0,0.19230769230769232
304,327.0,3318.0,0.15384615384615385
2090,327.0,320.0,0.14285714285714285
305,327.0,468.0,0.13636363636363635
582,328.0,306.0,0.1651376146788991
892,328.0,331.0,0.10843373493975904
3169,328.0,907.0,0.1016949152542373
1743,328.0,5947.0,0.1
615,328.0,464.0,0.09876543209876543
2090,329.0,320.0,0.16666666666666666
3169,329.0,907.0,0.14285714285714285
170,329.0,310.0,0.1375
304,329.0,468.0,0.11864406779661017
4973,329.0,469.0,0.10256410256410256
4058,330.0,6626.0,0.23529411764705882
3204,330.0,1613.0,0.2
1536,330.0,527.0,0.2
8256,330.0,8160.0,0.1875
1153,330.0,2222.0,0.16666666666666666
3203,331.0,1613.0,0.16176470588235295
1535,331.0,527.0,0.15873015873015872
35,331.0,475.0,0.1391304347826087
706,331.0,1627.0,0.13114754098360656
351,331.0,547.0,0.11764705882352941
3744,332.0,1937.0,0.23529411764705882
1215,332.0,314.0,0.2222222222222222
2278,332.0,317.0,0.19230769230769232
3163,332.0,262.0,0.19047619047619047
2874,332.0,913.0,0.18518518518518517
137,333.0,300.0,0.2541899441340782
4,333.0,289.0,0.23922413793103448
120,333.0,498.0,0.2245508982035928
67,333.0,344.0,0.22433460076045628
121,333.0,288.0,0.21728395061728395
8337,334.0,7394.0,0.3333333333333333
5168,334.0,337.0,0.3333333333333333
7789,334.0,341.0,0.3333333333333333
9582,334.0,803.0,0.3333333333333333
7639,334.0,339.0,0.3333333333333333
5168,335.0,337.0,0.5
7349,335.0,6861.0,0.5
7789,335.0,341.0,0.5
7639,335.0,339.0,0.5
10088,335.0,6863.0,0.5
9790,336.0,345.0,1.0
10019,336.0,347.0,1.0
5168,336.0,337.0,1.0
7639,336.0,339.0,1.0
7789,336.0,341.0,1.0
10019,337.0,347.0,1.0
4300,337.0,336.0,1.0
9790,337.0,345.0,1.0
7639,337.0,339.0,1.0
7789,337.0,341.0,1.0
9293,338.0,4766.0,0.5
5169,338.0,337.0,0.5
7789,338.0,341.0,0.5
4300,338.0,336.0,0.5
9790,338.0,345.0,0.5
7789,339.0,341.0,1.0
4300,339.0,336.0,1.0
10019,339.0,347.0,1.0
9790,339.0,345.0,1.0
5169,339.0,337.0,1.0
2106,340.0,258.0,0.1875
105,340.0,889.0,0.15625
2117,340.0,6376.0,0.125
2910,340.0,1820.0,0.11764705882352941
196,340.0,792.0,0.08695652173913043
4300,341.0,336.0,1.0
10019,341.0,347.0,1.0
9790,341.0,345.0,1.0
7640,341.0,339.0,1.0
5169,341.0,337.0,1.0
2412,342.0,311.0,0.125
1289,342.0,682.0,0.125
5035,342.0,3075.0,0.10526315789473684
592,342.0,790.0,0.09090909090909091
898,342.0,1684.0,0.08823529411764706
8420,343.0,4494.0,0.5
4300,343.0,336.0,0.5
5550,343.0,4493.0,0.5
7789,343.0,341.0,0.5
9790,343.0,345.0,0.5
45,344.0,461.0,0.2938388625592417
34,344.0,681.0,0.24342105263157895
121,344.0,333.0,0.22433460076045628
174,344.0,1459.0,0.2116788321167883
137,344.0,300.0,0.20186335403726707
4300,345.0,336.0,1.0
7790,345.0,341.0,1.0
5169,345.0,337.0,1.0
10019,345.0,347.0,1.0
7640,345.0,339.0,1.0
8446,346.0,4767.0,0.14285714285714285
3679,346.0,643.0,0.14285714285714285
5089,346.0,648.0,0.14285714285714285
10022,346.0,3671.0,0.14285714285714285
4666,346.0,645.0,0.14285714285714285
4300,347.0,336.0,1.0
9791,347.0,345.0,1.0
7640,347.0,339.0,1.0
7790,347.0,341.0,1.0
5169,347.0,337.0,1.0
6095,348.0,12145.0,0.2
7413,348.0,974.0,0.2
4300,348.0,336.0,0.2
7458,348.0,13906.0,0.2
10134,348.0,13907.0,0.2
80,349.0,295.0,0.19158878504672897
222,349.0,299.0,0.16806722689075632
121,349.0,288.0,0.16455696202531644
48,349.0,257.0,0.1509433962264151
582,349.0,306.0,0.14814814814814814
3113,350.0,335.0,0.25
675,350.0,334.0,0.2222222222222222
1388,350.0,354.0,0.2
4087,350.0,2646.0,0.125
9060,350.0,13266.0,0.125
1524,352.0,323.0,0.1896551724137931
60,352.0,906.0,0.15517241379310345
975,352.0,528.0,0.15254237288135594
1067,352.0,1042.0,0.13043478260869565
1035,352.0,296.0,0.1206896551724138
5342,353.0,10598.0,1.0
6682,353.0,10600.0,1.0
4468,353.0,1588.0,1.0
6595,353.0,10599.0,1.0
8582,353.0,10602.0,1.0
5142,354.0,5767.0,0.4
8950,354.0,4256.0,0.25
10088,354.0,6863.0,0.25
1306,354.0,6858.0,0.25
7350,354.0,5977.0,0.25
519,355.0,683.0,0.14583333333333334
2143,355.0,8155.0,0.13043478260869565
3353,355.0,3173.0,0.125
1721,355.0,3171.0,0.125
1176,355.0,1556.0,0.12121212121212122
2585,356.0,2442.0,0.4666666666666667
1688,356.0,2468.0,0.46153846153846156
2011,356.0,2439.0,0.46153846153846156
856,356.0,3588.0,0.38461538461538464
1288,356.0,2436.0,0.38461538461538464
8931,357.0,12775.0,1.0
7799,357.0,12774.0,1.0
8701,357.0,10310.0,1.0
8730,357.0,9765.0,1.0
3848,357.0,8726.0,0.5
10068,359.0,12348.0,0.16666666666666666
1486,359.0,17304.0,0.16666666666666666
6291,359.0,4253.0,0.16666666666666666
4289,359.0,4257.0,0.16666666666666666
8950,359.0,4256.0,0.16666666666666666
856,360.0,3588.0,0.25
1688,360.0,2468.0,0.23529411764705882
29,360.0,2467.0,0.2222222222222222
3900,360.0,3585.0,0.21428571428571427
2586,360.0,2442.0,0.2
2073,362.0,1463.0,0.11538461538461539
2004,362.0,3753.0,0.11538461538461539
3500,362.0,307.0,0.09523809523809523
836,362.0,6452.0,0.09090909090909091
2412,362.0,311.0,0.08823529411764706
1288,364.0,2436.0,0.3333333333333333
5559,364.0,3765.0,0.3333333333333333
7055,364.0,3598.0,0.2857142857142857
2040,364.0,2437.0,0.2857142857142857
3901,364.0,3585.0,0.2857142857142857
519,366.0,683.0,0.11940298507462686
470,366.0,6600.0,0.09090909090909091
552,366.0,1772.0,0.07575757575757576
6602,366.0,4818.0,0.075
1094,366.0,602.0,0.07272727272727272
5526,367.0,393.0,0.4
634,367.0,1904.0,0.35714285714285715
3448,367.0,2092.0,0.3333333333333333
5904,367.0,2098.0,0.3
4206,367.0,388.0,0.2727272727272727
